Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,testStoreAndRetrieveAcl,13,1,0,409,1,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,managedId,5,1,0,433,0,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,cleanupStores,14,3,0,439,0,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,afterAll,3,1,0,459,0,,
S3Mock,com.adobe.testing.s3mock.store,StoresWithExistingFileRootTest,testBucketStoreWithExistingRoot,9,1,0,60,1,,
S3Mock,com.adobe.testing.s3mock.store,StoresWithExistingFileRootTest,testObjectStoreWithExistingRoot,14,1,0,75,1,,
S3Mock,com.adobe.testing.s3mock.store,StoreTestBase,metadataFrom,6,1,1,47,0,,
S3Mock,com.adobe.testing.s3mock.util,AwsChunkedDecodingInputStream,AwsChunkedDecodingInputStream,3,1,1,62,0,,
S3Mock,com.adobe.testing.s3mock.util,AwsChunkedDecodingInputStream,read,15,4,0,71,0,com.adobe.testing.s3mock.util.AwsChunkedDecodingInputStream,com.adobe.testing.s3mock.util.AwsChunkedDecodingInputStream
S3Mock,com.adobe.testing.s3mock.util,AwsChunkedDecodingInputStream,close,3,1,0,94,0,,
S3Mock,com.adobe.testing.s3mock.util,AwsChunkedDecodingInputStream,readUntil,15,3,1,99,0,com.adobe.testing.s3mock.util.AwsChunkedDecodingInputStream,com.adobe.testing.s3mock.util.AwsChunkedDecodingInputStream
S3Mock,com.adobe.testing.s3mock.util,AwsChunkedDecodingInputStream,endsWith,12,4,2,125,0,,
S3Mock,com.adobe.testing.s3mock.util,AwsHttpHeaders,AwsHttpHeaders,2,1,0,57,0,,
S3Mock,com.adobe.testing.s3mock.util,AwsHttpParameters,AwsHttpParameters,2,1,0,53,0,,
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,hexDigestMultipart,3,1,1,47,0,,
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,hexDigest,3,1,1,73,0,,
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,hexDigest,9,1,1,77,0,,
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,hexDigest,9,1,2,86,0,,
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,hexDigest,3,1,1,95,0,,
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,hexDigest,3,1,2,110,0,com.adobe.testing.s3mock.util.DigestUtil,com.adobe.testing.s3mock.util.DigestUtil
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,base64Digest,3,1,1,127,0,com.adobe.testing.s3mock.util.DigestUtil,com.adobe.testing.s3mock.util.DigestUtil
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,base64Digest,3,1,2,142,0,com.adobe.testing.s3mock.util.DigestUtil,com.adobe.testing.s3mock.util.DigestUtil
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,md5,10,1,2,161,0,com.adobe.testing.s3mock.util.DigestUtil,com.adobe.testing.s3mock.util.DigestUtil
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,md5,13,2,2,171,0,com.adobe.testing.s3mock.util.DigestUtil,com.adobe.testing.s3mock.util.DigestUtil
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,messageDigest,8,2,1,184,0,,
S3Mock,com.adobe.testing.s3mock.util,EtagUtil,normalizeEtag,11,3,1,21,0,,
S3Mock,com.adobe.testing.s3mock.util,HeaderUtil,createUserMetadataHeaders,7,2,1,46,0,,
S3Mock,com.adobe.testing.s3mock.util,HeaderUtil,getUserMetadata,3,1,1,60,0,,
S3Mock,com.adobe.testing.s3mock.util,HeaderUtil,createEncryptionHeaders,8,2,1,77,0,,
S3Mock,com.adobe.testing.s3mock.util,HeaderUtil,isV4ChunkedWithSigningEnabled,3,1,1,93,0,,
S3Mock,com.adobe.testing.s3mock.util,HeaderUtil,parseMediaType,8,1,1,97,0,,
S3Mock,com.adobe.testing.s3mock.util,HeaderUtil,createOverrideHeaders,11,2,1,105,0,com.adobe.testing.s3mock.util.HeaderUtil,com.adobe.testing.s3mock.util.HeaderUtil
S3Mock,com.adobe.testing.s3mock.util,HeaderUtil,mapHeaderName,11,7,1,122,0,,
S3Mock,com.adobe.testing.s3mock.util,XmlUtil,deserializeJaxb,3,1,1,36,0,,
S3Mock,com.adobe.testing.s3mock.util,XmlUtil,deserializeJaxb,6,1,3,45,0,,
S3Mock,com.adobe.testing.s3mock.util,XmlUtil,serializeJaxb,3,1,1,56,0,,
S3Mock,com.adobe.testing.s3mock.util,XmlUtil,serializeJaxb,7,1,2,64,0,,
S3Mock,com.adobe.testing.s3mock.util,DigestUtilTest,testHexDigestOfMultipleFiles,5,1,1,35,1,,
S3Mock,com.adobe.testing.s3mock.util,DigestUtilTest,getFile,9,1,2,55,0,,
S3Mock,com.adobe.testing.s3mock.util,EtagUtilTest,testNormalize_null,5,1,0,26,1,,
S3Mock,com.adobe.testing.s3mock.util,EtagUtilTest,testNormalize_etagNoQuotes,5,1,0,33,1,,
S3Mock,com.adobe.testing.s3mock.util,EtagUtilTest,testNormalize_etagWithQuotes,5,1,0,40,1,,
S3Mock,com.adobe.testing.s3mock.util,RangeTest,convertsValidRange,6,1,0,27,1,,
S3Mock,com.adobe.testing.s3mock.util,RangeTest,convertRangeWithRangeEndUndefined,6,1,0,36,1,,
S3Mock,com.adobe.testing.s3mock.util,RangeTest,throwsExceptionOnNegative,7,1,0,45,1,,
S3Mock,com.adobe.testing.s3mock.util,RangeTest,invalidRangeString,7,1,0,54,1,,
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,S3MockStarter,6,2,1,57,0,com.adobe.testing.s3mock.testsupport.common.S3MockStarter,com.adobe.testing.s3mock.testsupport.common.S3MockStarter
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,defaultProps,6,1,0,64,0,,
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,createS3ClientV2,3,1,0,71,0,com.adobe.testing.s3mock.testsupport.common.S3MockStarter,com.adobe.testing.s3mock.testsupport.common.S3MockStarter
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,createS3Client,3,1,0,89,0,com.adobe.testing.s3mock.testsupport.common.S3MockStarter,com.adobe.testing.s3mock.testsupport.common.S3MockStarter
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,createS3Client,4,1,1,99,0,com.adobe.testing.s3mock.testsupport.common.S3MockStarter,com.adobe.testing.s3mock.testsupport.common.S3MockStarter
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,getPort,3,1,0,119,0,,
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,getHttpPort,3,1,0,123,0,,
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,registerKMSKeyRef,3,1,1,127,0,,
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,configureClientToIgnoreInvalidSslCertificates,4,1,1,136,0,com.adobe.testing.s3mock.testsupport.common.S3MockStarter,com.adobe.testing.s3mock.testsupport.common.S3MockStarter
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,getEndpointConfiguration,3,1,1,155,0,com.adobe.testing.s3mock.testsupport.common.S3MockStarter,com.adobe.testing.s3mock.testsupport.common.S3MockStarter
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,getServiceEndpoint,4,1,0,159,0,com.adobe.testing.s3mock.testsupport.common.S3MockStarter,com.adobe.testing.s3mock.testsupport.common.S3MockStarter
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,start,3,1,0,170,0,,
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,stop,3,1,0,174,0,,
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,createBlindlyTrustingSslContext,27,1,0,178,0,,
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,getAcceptedIssuers,3,1,0,183,0,,
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,checkClientTrusted,2,1,3,188,0,,
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,checkClientTrusted,2,1,3,194,0,,
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,checkClientTrusted,2,1,2,200,0,,
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,checkServerTrusted,2,1,2,205,0,,
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,checkServerTrusted,2,1,3,210,0,,
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,checkServerTrusted,2,1,3,216,0,,
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarterTest,testS3MockApplication,15,1,0,31,1,,
S3Mock,com.adobe.testing.s3mock.junit4,S3MockRule,S3MockRule,3,1,0,44,0,,
S3Mock,com.adobe.testing.s3mock.junit4,S3MockRule,builder,3,1,0,51,0,,
S3Mock,com.adobe.testing.s3mock.junit4,S3MockRule,S3MockRule,3,1,1,55,0,,
S3Mock,com.adobe.testing.s3mock.junit4,S3MockRule,apply,14,1,2,59,0,,
S3Mock,com.adobe.testing.s3mock.junit4,S3MockRule,evaluate,9,1,0,62,0,,
S3Mock,com.adobe.testing.s3mock.junit4,S3MockRuleTest,shouldUploadAndDownloadObject,12,1,0,44,1,,
S3Mock,com.adobe.testing.s3mock.junit5,S3MockExtension,builder,3,1,0,69,0,,
S3Mock,com.adobe.testing.s3mock.junit5,S3MockExtension,S3MockExtension,3,1,0,78,0,,
S3Mock,com.adobe.testing.s3mock.junit5,S3MockExtension,S3MockExtension,3,1,1,85,0,,
S3Mock,com.adobe.testing.s3mock.junit5,S3MockExtension,beforeAll,3,1,1,89,0,com.adobe.testing.s3mock.junit5.S3MockExtension,com.adobe.testing.s3mock.junit5.S3MockExtension
S3Mock,com.adobe.testing.s3mock.junit5,S3MockExtension,afterAll,3,1,1,94,0,com.adobe.testing.s3mock.junit5.S3MockExtension,com.adobe.testing.s3mock.junit5.S3MockExtension
S3Mock,com.adobe.testing.s3mock.junit5,S3MockExtension,supportsParameter,3,1,2,99,0,com.adobe.testing.s3mock.junit5.S3MockExtension,com.adobe.testing.s3mock.junit5.S3MockExtension
S3Mock,com.adobe.testing.s3mock.junit5,S3MockExtension,resolveParameter,12,4,2,107,0,com.adobe.testing.s3mock.junit5.S3MockExtension,com.adobe.testing.s3mock.junit5.S3MockExtension
S3Mock,com.adobe.testing.s3mock.junit5,S3MockExtension,paramHasType,4,1,2,126,0,,
S3Mock,com.adobe.testing.s3mock.junit5,S3MockExtension,stopWhenLastConsumerFinished,5,2,0,131,0,,
S3Mock,com.adobe.testing.s3mock.junit5,S3MockExtension,startOnlySingleInstance,5,2,0,137,0,,
S3Mock,com.adobe.testing.s3mock.junit5.sdk1,CustomCertificateTest,connectWithCustomSSLContext,6,1,0,56,1,,
S3Mock,com.adobe.testing.s3mock.junit5.sdk1,CustomCertificateTest,createClientConfiguration,5,1,1,85,0,,
S3Mock,com.adobe.testing.s3mock.junit5.sdk1,CustomCertificateTest,createSslContext,11,1,1,94,0,,
S3Mock,com.adobe.testing.s3mock.junit5.sdk1,S3MockExtensionDeclarativeTest,shouldUploadAndDownloadObject,12,1,1,42,1,,
S3Mock,com.adobe.testing.s3mock.junit5.sdk1,S3MockExtensionProgrammaticTest,shouldUploadAndDownloadObject,12,1,0,46,1,,
S3Mock,com.adobe.testing.s3mock.junit5.sdk2,S3MockExtensionDeclarativeTest,shouldUploadAndDownloadObject,12,1,1,47,1,,
S3Mock,com.adobe.testing.s3mock.junit5.sdk2,S3MockExtensionProgrammaticTest,shouldUploadAndDownloadObject,12,1,0,51,1,,
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainer,S3MockContainer,3,1,1,32,0,,
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainer,S3MockContainer,7,1,1,41,0,,
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainer,withValidKmsKeys,4,1,1,59,0,,
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainer,withInitialBuckets,4,1,1,66,0,,
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainer,withVolumeAsRoot,5,1,1,73,0,,
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainer,withVolumeAsRoot,3,1,1,87,0,com.adobe.testing.s3mock.testcontainers.S3MockContainer,com.adobe.testing.s3mock.testcontainers.S3MockContainer
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainer,getHttpEndpoint,3,1,0,97,0,com.adobe.testing.s3mock.testcontainers.S3MockContainer,com.adobe.testing.s3mock.testcontainers.S3MockContainer
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainer,getHttpsEndpoint,3,1,0,101,0,com.adobe.testing.s3mock.testcontainers.S3MockContainer,com.adobe.testing.s3mock.testcontainers.S3MockContainer
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainer,getHttpServerPort,3,1,0,105,0,,
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainer,getHttpsServerPort,3,1,0,109,0,,
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainerJupiterTest,setUp,4,1,0,37,0,,
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainerManualTest,setUp,6,1,0,29,0,,
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainerManualTest,tearDown,3,1,0,41,0,,
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainerTestBase,shouldUploadAndDownloadObject,12,1,0,62,1,,
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainerTestBase,defaultBucketsGotCreated,5,1,0,90,1,,
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainerTestBase,createS3ClientV2,3,1,1,103,0,,
S3Mock,com.adobe.testing.s3mock.testng,S3Mock,S3Mock,3,1,0,32,0,,
S3Mock,com.adobe.testing.s3mock.testng,S3Mock,getInstance,3,1,0,36,0,,
S3Mock,com.adobe.testing.s3mock.testng,S3Mock,bootstrap,3,1,0,45,0,,
S3Mock,com.adobe.testing.s3mock.testng,S3Mock,terminate,3,1,0,49,0,,
S3Mock,com.adobe.testing.s3mock.testng,S3MockListener,onExecutionStart,3,1,0,49,0,,
S3Mock,com.adobe.testing.s3mock.testng,S3MockListener,onExecutionFinish,3,1,0,54,0,,
S3Mock,com.adobe.testing.s3mock.testng,S3MockListenerXmlConfigurationTest,shouldUploadAndDownloadObject,12,1,0,38,1,,
